	CouponNumber,	CouponUID
	055177184,	055177184
	055177191,	055177191
	055177207,	055177207
	055177214,	055177214
	055177221,	055177221
	055177238,	055177238
	055177245,	055177245
	055177252,	055177252
	055177269,	055177269
	055177276,	055177276
	055177283,	055177283
	055177290,	055177290
	055177306,	055177306
	055177313,	055177313
	055177320,	055177320
	055177337,	055177337
	055177344,	055177344
	055177351,	055177351
	055177368,	055177368
	055177375,	055177375
	055177382,	055177382
	055177399,	055177399
	055177405,	055177405
	055177412,	055177412
	055177429,	055177429
	055177436,	055177436
	055177443,	055177443
	055177450,	055177450
	055177467,	055177467
	055177474,	055177474
	055177481,	055177481
	055177498,	055177498
	055177504,	055177504
	055177511,	055177511
	055177528,	055177528
	055177535,	055177535
	055177542,	055177542
	055177559,	055177559
	055177566,	055177566
	055177573,	055177573
	055177580,	055177580
	055177597,	055177597
	055177603,	055177603
	055177610,	055177610
	055177627,	055177627
	055177634,	055177634
	055177641,	055177641
	055177658,	055177658
	055177665,	055177665
	055177672,	055177672
	055177689,	055177689
	055177696,	055177696
	055177702,	055177702
	055177719,	055177719
	055177726,	055177726
	055177733,	055177733
	055177740,	055177740
	055177757,	055177757
	055177764,	055177764
	055177771,	055177771
	055177788,	055177788
	055177795,	055177795
	055177801,	055177801
	055177818,	055177818
	055177825,	055177825
	055177832,	055177832
	055177849,	055177849
	055177856,	055177856
	055177863,	055177863
	055177870,	055177870
	055177887,	055177887
	055177894,	055177894
	055177900,	055177900
	055177917,	055177917
	055177924,	055177924
	055177931,	055177931
	055177948,	055177948
	055177955,	055177955
	055177962,	055177962
	055177979,	055177979
	055177986,	055177986
	055177993,	055177993
	055178006,	055178006
	055178013,	055178013
	055178020,	055178020
	055178037,	055178037
	055178044,	055178044
	055178051,	055178051
	055178068,	055178068
	055178075,	055178075
	055178082,	055178082
	055178099,	055178099
	055178105,	055178105
	055178112,	055178112
	055178129,	055178129
	055178136,	055178136
	055178143,	055178143
	055178150,	055178150
	055178167,	055178167
	055178174,	055178174
	055178181,	055178181
	055178198,	055178198
	055178204,	055178204
	055178211,	055178211
	055178228,	055178228
	055178235,	055178235
	055178242,	055178242
	055178259,	055178259
	055178266,	055178266
	055178273,	055178273
	055178280,	055178280
	055178297,	055178297
	055178303,	055178303
	055178310,	055178310
	055178327,	055178327
	055178334,	055178334
	055178341,	055178341
	055178358,	055178358
	055178365,	055178365
	055178372,	055178372
	055178389,	055178389
	055178396,	055178396
	055178402,	055178402
	055178419,	055178419
	055178426,	055178426
	055178433,	055178433
	055178440,	055178440
	055178457,	055178457
	055178464,	055178464
	055178471,	055178471
	055178488,	055178488
	055178495,	055178495
	055178501,	055178501
	055178518,	055178518
	055178525,	055178525
	055178532,	055178532
	055178549,	055178549
	055178556,	055178556
	055178563,	055178563
	055178570,	055178570
	055178587,	055178587
	055178594,	055178594
	055178600,	055178600
	055178617,	055178617
	055178624,	055178624
	055178631,	055178631
	055178648,	055178648
	055178655,	055178655
	055178662,	055178662
	055178679,	055178679
	055178686,	055178686
	055178693,	055178693
	055178709,	055178709
	055178716,	055178716
	055178723,	055178723
	055178730,	055178730
	055178747,	055178747
	055178754,	055178754
	055178761,	055178761
	055178778,	055178778
	055178785,	055178785
	055178792,	055178792
	055178808,	055178808
	055178815,	055178815
	055178822,	055178822
	055178839,	055178839
	055178846,	055178846
	055178853,	055178853
	055178860,	055178860
	055178877,	055178877
	055178884,	055178884
	055178891,	055178891
	055178907,	055178907
	055178914,	055178914
	055178921,	055178921
	055178938,	055178938
	055178945,	055178945
	055178952,	055178952
	055178969,	055178969
	055178976,	055178976
	055178983,	055178983
	055178990,	055178990
	055179003,	055179003
	055179010,	055179010
	055179027,	055179027
	055179034,	055179034
	055179041,	055179041
	055179058,	055179058
	055179065,	055179065
	055179072,	055179072
	055179089,	055179089
	055179096,	055179096
	055179102,	055179102
	055179119,	055179119
	055179126,	055179126
	055179133,	055179133
	055179140,	055179140
	055179157,	055179157
	055179164,	055179164
	055179171,	055179171
	055179188,	055179188
	055179195,	055179195
	055179201,	055179201
	055179218,	055179218
	055179225,	055179225
	055179232,	055179232
	055179249,	055179249
	055179256,	055179256
	055179263,	055179263
	055179270,	055179270
	055179287,	055179287
	055179294,	055179294
	055179300,	055179300
	055179317,	055179317
	055179324,	055179324
	055179331,	055179331
	055179348,	055179348
	055179355,	055179355
	055179362,	055179362
	055179379,	055179379
	055179386,	055179386
	055179393,	055179393
	055179409,	055179409
	055179416,	055179416
	055179423,	055179423
	055179430,	055179430
	055179447,	055179447
	055179454,	055179454
	055179461,	055179461
	055179478,	055179478
	055179485,	055179485
	055179492,	055179492
	055179508,	055179508
	055179515,	055179515
	055179522,	055179522
	055179539,	055179539
	055179546,	055179546
	055179553,	055179553
	055179560,	055179560
	055179577,	055179577
	055179584,	055179584
	055179591,	055179591
	055179607,	055179607
	055179614,	055179614
	055179621,	055179621
	055179638,	055179638
	055179645,	055179645
	055179652,	055179652
	055179669,	055179669
	055179676,	055179676
	055179683,	055179683
	055179690,	055179690
	055179706,	055179706
	055179713,	055179713
	055179720,	055179720
	055179737,	055179737
	055179744,	055179744
	055179751,	055179751
	055179768,	055179768
	055179775,	055179775
	055179782,	055179782
	055179799,	055179799
	055179805,	055179805
	055179812,	055179812
	055179829,	055179829
	055179836,	055179836
	055179843,	055179843
	055179850,	055179850
	055179867,	055179867
	055179874,	055179874
	055179881,	055179881
	055179898,	055179898
	055179904,	055179904
	055179911,	055179911
	055179928,	055179928
	055179935,	055179935
	055179942,	055179942
	055179959,	055179959
	055179966,	055179966
	055179973,	055179973
	055179980,	055179980
	055179997,	055179997
	055180009,	055180009
	055180016,	055180016
	055180023,	055180023
	055180030,	055180030
	055180047,	055180047
	055180054,	055180054
	055180061,	055180061
	055180078,	055180078
	055180085,	055180085
	055180092,	055180092
	055180108,	055180108
	055180115,	055180115
	055180122,	055180122
	055180139,	055180139
	055180146,	055180146
	055180153,	055180153
	055180160,	055180160
	055180177,	055180177
	055180184,	055180184
	055180191,	055180191
	055180207,	055180207
	055180214,	055180214
	055180221,	055180221
	055180238,	055180238
	055180245,	055180245
	055180252,	055180252
	055180269,	055180269
	055180276,	055180276
	055180283,	055180283
	055180290,	055180290
	055180306,	055180306
	055180313,	055180313
	055180320,	055180320
	055180337,	055180337
	055180344,	055180344
	055180351,	055180351
	055180368,	055180368
	055180375,	055180375
	055180382,	055180382
	055180399,	055180399
	055180405,	055180405
	055180412,	055180412
	055180429,	055180429
	055180436,	055180436
	055180443,	055180443
	055180450,	055180450
	055180467,	055180467
	055180474,	055180474
	055180481,	055180481
	055180498,	055180498
	055180504,	055180504
	055180511,	055180511
	055180528,	055180528
	055180535,	055180535
	055180542,	055180542
	055180559,	055180559
	055180566,	055180566
	055180573,	055180573
	055180580,	055180580
	055180597,	055180597
	055180603,	055180603
	055180610,	055180610
	055180627,	055180627
	055180634,	055180634
	055180641,	055180641
	055180658,	055180658
	055180665,	055180665
	055180672,	055180672
	055180689,	055180689
	055180696,	055180696
	055180702,	055180702
	055180719,	055180719
	055180726,	055180726
	055180733,	055180733
	055180740,	055180740
	055180757,	055180757
	055180764,	055180764
	055180771,	055180771
	055180788,	055180788
	055180795,	055180795
	055180801,	055180801
	055180818,	055180818
	055180825,	055180825
	055180832,	055180832
	055180849,	055180849
	055180856,	055180856
	055180863,	055180863
	055180870,	055180870
	055180887,	055180887
	055180894,	055180894
	055180900,	055180900
	055180917,	055180917
	055180924,	055180924
	055180931,	055180931
	055180948,	055180948
	055180955,	055180955
	055180962,	055180962
	055180979,	055180979
	055180986,	055180986
	055180993,	055180993
	055181006,	055181006
	055181013,	055181013
	055181020,	055181020
	055181037,	055181037
	055181044,	055181044
	055181051,	055181051
	055181068,	055181068
	055181075,	055181075
	055181082,	055181082
	055181099,	055181099
	055181105,	055181105
	055181112,	055181112
	055181129,	055181129
	055181136,	055181136
	055181143,	055181143
	055181150,	055181150
	055181167,	055181167
	055181174,	055181174
	055181181,	055181181
	055181198,	055181198
	055181204,	055181204
	055181211,	055181211
	055181228,	055181228
	055181235,	055181235
	055181242,	055181242
	055181259,	055181259
	055181266,	055181266
	055181273,	055181273
	055181280,	055181280
	055181297,	055181297
	055181303,	055181303
	055181310,	055181310
	055181327,	055181327
	055181334,	055181334
	055181341,	055181341
	055181358,	055181358
	055181365,	055181365
	055181372,	055181372
	055181389,	055181389
	055181396,	055181396
	055181402,	055181402
	055181419,	055181419
	055181426,	055181426
	055181433,	055181433
	055181440,	055181440
	055181457,	055181457
	055181464,	055181464
	055181471,	055181471
	055181488,	055181488
	055181495,	055181495
	055181501,	055181501
	055181518,	055181518
	055181525,	055181525
	055181532,	055181532
	055181549,	055181549
	055181556,	055181556
	055181563,	055181563
	055181570,	055181570
	055181587,	055181587
	055181594,	055181594
	055181600,	055181600
	055181617,	055181617
	055181624,	055181624
	055181631,	055181631
	055181648,	055181648
	055181655,	055181655
	055181662,	055181662
	055181679,	055181679
	055181686,	055181686
	055181693,	055181693
	055181709,	055181709
	055181716,	055181716
	055181723,	055181723
	055181730,	055181730
	055181747,	055181747
	055181754,	055181754
	055181761,	055181761
	055181778,	055181778
	055181785,	055181785
	055181792,	055181792
	055181808,	055181808
	055181815,	055181815
	055181822,	055181822
	055181839,	055181839
	055181846,	055181846
	055181853,	055181853
	055181860,	055181860
	055181877,	055181877
	055181884,	055181884
	055181891,	055181891
	055181907,	055181907
	055181914,	055181914
	055181921,	055181921
	055181938,	055181938
	055181945,	055181945
	055181952,	055181952
	055181969,	055181969
	055181976,	055181976
	055181983,	055181983
	055181990,	055181990
	055182003,	055182003
	055182010,	055182010
	055182027,	055182027
	055182034,	055182034
	055182041,	055182041
	055182058,	055182058
	055182065,	055182065
	055182072,	055182072
	055182089,	055182089
	055182096,	055182096
	055182102,	055182102
	055182119,	055182119
	055182126,	055182126
	055182133,	055182133
	055182140,	055182140
	055182157,	055182157
	055182164,	055182164
	055182171,	055182171
	055182188,	055182188
	055182195,	055182195
	055182201,	055182201
	055182218,	055182218
	055182225,	055182225
	055182232,	055182232
	055182249,	055182249
	055182256,	055182256
	055182263,	055182263
	055182270,	055182270
	055182287,	055182287
	055182294,	055182294
	055182300,	055182300
	055182317,	055182317
	055182324,	055182324
	055182331,	055182331
	055182348,	055182348
	055182355,	055182355
	055182362,	055182362
	055182379,	055182379
	055182386,	055182386
	055182393,	055182393
	055182409,	055182409
	055182416,	055182416
	055182423,	055182423
	055182430,	055182430
	055182447,	055182447
	055182454,	055182454
	055182461,	055182461
	055182478,	055182478
	055182485,	055182485
	055182492,	055182492
	055182508,	055182508
	055182515,	055182515
	055182522,	055182522
	055182539,	055182539
	055182546,	055182546
	055182553,	055182553
	055182560,	055182560
	055182577,	055182577
	055182584,	055182584
	055182591,	055182591
	055182607,	055182607
	055182614,	055182614
	055182621,	055182621
	055182638,	055182638
	055182645,	055182645
	055182652,	055182652
	055182669,	055182669
	055182676,	055182676
	055182683,	055182683
	055182690,	055182690
	055182706,	055182706
	055182713,	055182713
	055182720,	055182720
	055182737,	055182737
	055182744,	055182744
	055182751,	055182751
	055182768,	055182768
	055182775,	055182775
	055182782,	055182782
	055182799,	055182799
	055182805,	055182805
	055182812,	055182812
	055182829,	055182829
	055182836,	055182836
	055182843,	055182843
	055182850,	055182850
	055182867,	055182867
	055182874,	055182874
	055182881,	055182881
	055182898,	055182898
	055182904,	055182904
	055182911,	055182911
	055182928,	055182928
	055182935,	055182935
	055182942,	055182942
	055182959,	055182959
	055182966,	055182966
	055182973,	055182973
	055182980,	055182980
	055182997,	055182997
	055183000,	055183000
	055183017,	055183017
	055183024,	055183024
	055183031,	055183031
	055183048,	055183048
	055183055,	055183055
	055183062,	055183062
	055183079,	055183079
	055183086,	055183086
	055183093,	055183093
	055183109,	055183109
	055183116,	055183116
	055183123,	055183123
	055183130,	055183130
	055183147,	055183147
	055183154,	055183154
	055183161,	055183161
	055183178,	055183178
	055183185,	055183185
	055183192,	055183192
	055183208,	055183208
	055183215,	055183215
	055183222,	055183222
	055183239,	055183239
	055183246,	055183246
	055183253,	055183253
	055183260,	055183260
	055183277,	055183277
	055183284,	055183284
	055183291,	055183291
	055183307,	055183307
	055183314,	055183314
	055183321,	055183321
	055183338,	055183338
	055183345,	055183345
	055183352,	055183352
	055183369,	055183369
	055183376,	055183376
	055183383,	055183383
	055183390,	055183390
	055183406,	055183406
	055183413,	055183413
	055183420,	055183420
	055183437,	055183437
	055183444,	055183444
	055183451,	055183451
	055183468,	055183468
	055183475,	055183475
	055183482,	055183482
	055183499,	055183499
	055183505,	055183505
	055183512,	055183512
	055183529,	055183529
	055183536,	055183536
	055183543,	055183543
	055183550,	055183550
	055183567,	055183567
	055183574,	055183574
	055183581,	055183581
	055183598,	055183598
	055183604,	055183604
	055183611,	055183611
	055183628,	055183628
	055183635,	055183635
	055183642,	055183642
	055183659,	055183659
	055183666,	055183666
	055183673,	055183673
	055183680,	055183680
	055183697,	055183697
	055183703,	055183703
	055183710,	055183710
	055183727,	055183727
	055183734,	055183734
	055183741,	055183741
	055183758,	055183758
	055183765,	055183765
	055183772,	055183772
	055183789,	055183789
	055183796,	055183796
	055183802,	055183802
	055183819,	055183819
	055183826,	055183826
	055183833,	055183833
	055183840,	055183840
	055183857,	055183857
	055183864,	055183864
	055183871,	055183871
	055183888,	055183888
	055183895,	055183895
	055183901,	055183901
	055183918,	055183918
	055183925,	055183925
	055183932,	055183932
	055183949,	055183949
	055183956,	055183956
	055183963,	055183963
	055183970,	055183970
	055183987,	055183987
	055183994,	055183994
	055184007,	055184007
	055184014,	055184014
	055184021,	055184021
	055184038,	055184038
	055184045,	055184045
	055184052,	055184052
	055184069,	055184069
	055184076,	055184076
	055184083,	055184083
	055184090,	055184090
	055184106,	055184106
	055184113,	055184113
	055184120,	055184120
	055184137,	055184137
	055184144,	055184144
	055184151,	055184151
	055184168,	055184168
	055184175,	055184175
	055184182,	055184182
	055184199,	055184199
	055184205,	055184205
	055184212,	055184212
	055184229,	055184229
	055184236,	055184236
	055184243,	055184243
	055184250,	055184250
	055184267,	055184267
	055184274,	055184274
	055184281,	055184281
	055184298,	055184298
	055184304,	055184304
	055184311,	055184311
	055184328,	055184328
	055184335,	055184335
	055184342,	055184342
	055184359,	055184359
	055184366,	055184366
	055184373,	055184373
	055184380,	055184380
	055184397,	055184397
	055184403,	055184403
	055184410,	055184410
	055184427,	055184427
	055184434,	055184434
	055184441,	055184441
	055184458,	055184458
	055184465,	055184465
	055184472,	055184472
	055184489,	055184489
	055184496,	055184496
	055184502,	055184502
	055184519,	055184519
	055184526,	055184526
	055184533,	055184533
	055184540,	055184540
	055184557,	055184557
	055184564,	055184564
	055184571,	055184571
	055184588,	055184588
	055184595,	055184595
	055184601,	055184601
	055184618,	055184618
	055184625,	055184625
	055184632,	055184632
	055184649,	055184649
	055184656,	055184656
	055184663,	055184663
	055184670,	055184670
	055184687,	055184687
	055184694,	055184694
	055184700,	055184700
	055184717,	055184717
	055184724,	055184724
	055184731,	055184731
	055184748,	055184748
	055184755,	055184755
	055184762,	055184762
	055184779,	055184779
	055184786,	055184786
	055184793,	055184793
	055184809,	055184809
	055184816,	055184816
	055184823,	055184823
	055184830,	055184830
	055184847,	055184847
	055184854,	055184854
	055184861,	055184861
	055184878,	055184878
	055184885,	055184885
	055184892,	055184892
	055184908,	055184908
	055184915,	055184915
	055184922,	055184922
	055184939,	055184939
	055184946,	055184946
	055184953,	055184953
	055184960,	055184960
	055184977,	055184977
	055184984,	055184984
	055184991,	055184991
	055185004,	055185004
	055185011,	055185011
	055185028,	055185028
	055185035,	055185035
	055185042,	055185042
	055185059,	055185059
	055185066,	055185066
	055185073,	055185073
	055185080,	055185080
	055185097,	055185097
	055185103,	055185103
	055185110,	055185110
	055185127,	055185127
	055185134,	055185134
	055185141,	055185141
	055185158,	055185158
	055185165,	055185165
	055185172,	055185172
	055185189,	055185189
	055185196,	055185196
	055185202,	055185202
	055185219,	055185219
	055185226,	055185226
	055185233,	055185233
	055185240,	055185240
	055185257,	055185257
	055185264,	055185264
	055185271,	055185271
	055185288,	055185288
	055185295,	055185295
	055185301,	055185301
	055185318,	055185318
	055185325,	055185325
	055185332,	055185332
	055185349,	055185349
	055185356,	055185356
	055185363,	055185363
	055185370,	055185370
	055185387,	055185387
	055185394,	055185394
	055185400,	055185400
	055185417,	055185417
	055185424,	055185424
	055185431,	055185431
	055185448,	055185448
	055185455,	055185455
	055185462,	055185462
	055185479,	055185479
	055185486,	055185486
	055185493,	055185493
	055185509,	055185509
	055185516,	055185516
	055185523,	055185523
	055185530,	055185530
	055185547,	055185547
	055185554,	055185554
	055185561,	055185561
	055185578,	055185578
	055185585,	055185585
	055185592,	055185592
	055185608,	055185608
	055185615,	055185615
	055185622,	055185622
	055185639,	055185639
	055185646,	055185646
	055185653,	055185653
	055185660,	055185660
	055185677,	055185677
	055185684,	055185684
	055185691,	055185691
	055185707,	055185707
	055185714,	055185714
	055185721,	055185721
	055185738,	055185738
	055185745,	055185745
	055185752,	055185752
	055185769,	055185769
	055185776,	055185776
	055185783,	055185783
	055185790,	055185790
	055185806,	055185806
	055185813,	055185813
	055185820,	055185820
	055185837,	055185837
	055185844,	055185844
	055185851,	055185851
	055185868,	055185868
	055185875,	055185875
	055185882,	055185882
	055185899,	055185899
	055185905,	055185905
	055185912,	055185912
	055185929,	055185929
	055185936,	055185936
	055185943,	055185943
	055185950,	055185950
	055185967,	055185967
	055185974,	055185974
	055185981,	055185981
	055185998,	055185998
	055186001,	055186001
	055186018,	055186018
	055186025,	055186025
	055186032,	055186032
	055186049,	055186049
	055186056,	055186056
	055186063,	055186063
	055186070,	055186070
	055186087,	055186087
	055186094,	055186094
	055186100,	055186100
	055186117,	055186117
	055186124,	055186124
	055186131,	055186131
	055186148,	055186148
	055186155,	055186155
	055186162,	055186162
	055186179,	055186179
	055186186,	055186186
	055186193,	055186193
	055186209,	055186209
	055186216,	055186216
	055186223,	055186223
	055186230,	055186230
	055186247,	055186247
	055186254,	055186254
	055186261,	055186261
	055186278,	055186278
	055186285,	055186285
	055186292,	055186292
	055186308,	055186308
	055186315,	055186315
	055186322,	055186322
	055186339,	055186339
	055186346,	055186346
	055186353,	055186353
	055186360,	055186360
	055186377,	055186377
	055186384,	055186384
	055186391,	055186391
	055186407,	055186407
	055186414,	055186414
	055186421,	055186421
	055186438,	055186438
	055186445,	055186445
	055186452,	055186452
	055186469,	055186469
	055186476,	055186476
	055186483,	055186483
	055186490,	055186490
	055186506,	055186506
	055186513,	055186513
	055186520,	055186520
	055186537,	055186537
	055186544,	055186544
	055186551,	055186551
	055186568,	055186568
	055186575,	055186575
	055186582,	055186582
	055186599,	055186599
	055186605,	055186605
	055186612,	055186612
	055186629,	055186629
	055186636,	055186636
	055186643,	055186643
	055186650,	055186650
	055186667,	055186667
	055186674,	055186674
	055186681,	055186681
	055186698,	055186698
	055186704,	055186704
	055186711,	055186711
	055186728,	055186728
	055186735,	055186735
	055186742,	055186742
	055186759,	055186759
	055186766,	055186766
	055186773,	055186773
	055186780,	055186780
	055186797,	055186797
	055186803,	055186803
	055186810,	055186810
	055186827,	055186827
	055186834,	055186834
	055186841,	055186841
	055186858,	055186858
	055186865,	055186865
	055186872,	055186872
	055186889,	055186889
	055186896,	055186896
	055186902,	055186902
	055186919,	055186919
	055186926,	055186926
	055186933,	055186933
	055186940,	055186940
	055186957,	055186957
	055186964,	055186964
	055186971,	055186971
	055186988,	055186988
	055186995,	055186995
	055187008,	055187008
	055187015,	055187015
	055187022,	055187022
	055187039,	055187039
	055187046,	055187046
	055187053,	055187053
	055187060,	055187060
	055187077,	055187077
	055187084,	055187084
	055187091,	055187091
	055187107,	055187107
	055187114,	055187114
	055187121,	055187121
	055187138,	055187138
	055187145,	055187145
	055187152,	055187152
	055187169,	055187169
	055187176,	055187176
	055187183,	055187183
	055187190,	055187190
	055187206,	055187206
	055187213,	055187213
	055187220,	055187220
	055187237,	055187237
	055187244,	055187244
	055187251,	055187251
	055187268,	055187268
	055187275,	055187275
	055187282,	055187282
	055187299,	055187299
	055187305,	055187305
	055187312,	055187312
	055187329,	055187329
	055187336,	055187336
	055187343,	055187343
	055187350,	055187350
	055187367,	055187367
	055187374,	055187374
	055187381,	055187381
	055187398,	055187398
	055187404,	055187404
	055187411,	055187411
	055187428,	055187428
	055187435,	055187435
	055187442,	055187442
	055187459,	055187459
	055187466,	055187466
	055187473,	055187473
	055187480,	055187480
	055187497,	055187497
	055187503,	055187503
	055187510,	055187510
	055187527,	055187527
	055187534,	055187534
	055187541,	055187541
	055187558,	055187558
	055187565,	055187565
	055187572,	055187572
	055187589,	055187589
	055187596,	055187596
	055187602,	055187602
	055187619,	055187619
	055187626,	055187626
	055187633,	055187633
	055187640,	055187640
	055187657,	055187657
	055187664,	055187664
	055187671,	055187671
	055187688,	055187688
	055187695,	055187695
	055187701,	055187701
	055187718,	055187718
	055187725,	055187725
	055187732,	055187732
	055187749,	055187749
	055187756,	055187756
	055187763,	055187763
	055187770,	055187770
	055187787,	055187787
	055187794,	055187794
	055187800,	055187800
	055187817,	055187817
	055187824,	055187824
	055187831,	055187831
	055187848,	055187848
	055187855,	055187855
	055187862,	055187862
	055187879,	055187879
	055187886,	055187886
	055187893,	055187893
	055187909,	055187909
	055187916,	055187916
	055187923,	055187923
	055187930,	055187930
	055187947,	055187947
	055187954,	055187954
	055187961,	055187961
	055187978,	055187978
	055187985,	055187985
	055187992,	055187992
	055188005,	055188005
	055188012,	055188012
	055188029,	055188029
	055188036,	055188036
	055188043,	055188043
	055188050,	055188050
	055188067,	055188067
	055188074,	055188074
	055188081,	055188081
	055188098,	055188098
	055188104,	055188104
	055188111,	055188111
	055188128,	055188128
	055188135,	055188135
	055188142,	055188142
	055188159,	055188159
	055188166,	055188166
	055188173,	055188173
	055188180,	055188180
	055188197,	055188197
	055188203,	055188203
	055188210,	055188210
	055188227,	055188227
	055188234,	055188234
	055188241,	055188241
	055188258,	055188258
	055188265,	055188265
	055188272,	055188272
	055188289,	055188289
	055188296,	055188296
	055188302,	055188302
	055188319,	055188319
	055188326,	055188326
	055188333,	055188333
	055188340,	055188340
	055188357,	055188357
	055188364,	055188364
	055188371,	055188371
	055188388,	055188388
	055188395,	055188395
	055188401,	055188401
	055188418,	055188418
	055188425,	055188425
	055188432,	055188432
	055188449,	055188449
	055188456,	055188456
	055188463,	055188463
	055188470,	055188470
	055188487,	055188487
	055188494,	055188494
	055188500,	055188500
	055188517,	055188517
	055188524,	055188524
	055188531,	055188531
	055188548,	055188548
	055188555,	055188555
	055188562,	055188562
	055188579,	055188579
	055188586,	055188586
	055188593,	055188593
	055188609,	055188609
	055188616,	055188616
	055188623,	055188623
	055188630,	055188630
	055188647,	055188647
	055188654,	055188654
	055188661,	055188661
	055188678,	055188678
	055188685,	055188685
	055188692,	055188692
	055188708,	055188708
	055188715,	055188715
	055188722,	055188722
	055188739,	055188739
	055188746,	055188746
	055188753,	055188753
	055188760,	055188760
	055188777,	055188777
	055188784,	055188784
	055188791,	055188791
	055188807,	055188807
	055188814,	055188814
	055188821,	055188821
	055188838,	055188838
	055188845,	055188845
	055188852,	055188852
	055188869,	055188869
	055188876,	055188876
	055188883,	055188883
	055188890,	055188890
	055188906,	055188906
	055188913,	055188913
	055188920,	055188920
	055188937,	055188937
	055188944,	055188944
	055188951,	055188951
	055188968,	055188968
	055188975,	055188975
	055188982,	055188982
	055188999,	055188999
	055189002,	055189002
	055189019,	055189019
	055189026,	055189026
	055189033,	055189033
	055189040,	055189040
	055189057,	055189057
	055189064,	055189064
	055189071,	055189071
	055189088,	055189088
	055189095,	055189095
	055189101,	055189101
	055189118,	055189118
	055189125,	055189125
	055189132,	055189132
	055189149,	055189149
	055189156,	055189156
	055189163,	055189163
	055189170,	055189170
	055189187,	055189187
	055189194,	055189194
	055189200,	055189200
	055189217,	055189217
	055189224,	055189224
	055189231,	055189231
	055189248,	055189248
	055189255,	055189255
	055189262,	055189262
	055189279,	055189279
	055189286,	055189286
	055189293,	055189293
	055189309,	055189309
	055189316,	055189316
	055189323,	055189323
	055189330,	055189330
	055189347,	055189347
	055189354,	055189354
	055189361,	055189361
	055189378,	055189378
	055189385,	055189385
	055189392,	055189392
	055189408,	055189408
	055189415,	055189415
	055189422,	055189422
	055189439,	055189439
	055189446,	055189446
	055189453,	055189453
	055189460,	055189460
	055189477,	055189477
	055189484,	055189484
	055189491,	055189491
	055189507,	055189507
	055189514,	055189514
	055189521,	055189521
	055189538,	055189538
	055189545,	055189545
	055189552,	055189552
	055189569,	055189569
	055189576,	055189576
	055189583,	055189583
	055189590,	055189590
	055189606,	055189606
	055189613,	055189613
	055189620,	055189620
	055189637,	055189637
	055189644,	055189644
	055189651,	055189651
	055189668,	055189668
	055189675,	055189675
	055189682,	055189682
	055189699,	055189699
	055189705,	055189705
	055189712,	055189712
	055189729,	055189729
	055189736,	055189736
	055189743,	055189743
	055189750,	055189750
	055189767,	055189767
	055189774,	055189774
	055189781,	055189781
	055189798,	055189798
	055189804,	055189804
	055189811,	055189811
	055189828,	055189828
	055189835,	055189835
	055189842,	055189842
	055189859,	055189859
	055189866,	055189866
	055189873,	055189873
	055189880,	055189880
	055189897,	055189897
	055189903,	055189903
	055189910,	055189910
	055189927,	055189927
	055189934,	055189934
	055189941,	055189941
	055189958,	055189958
	055189965,	055189965
	055189972,	055189972
	055189989,	055189989
	055189996,	055189996
	055190008,	055190008
	055190015,	055190015
	055190022,	055190022
	055190039,	055190039
	055190046,	055190046
	055190053,	055190053
	055190060,	055190060
	055190077,	055190077
	055190084,	055190084
	055190091,	055190091
	055190107,	055190107
	055190114,	055190114
	055190121,	055190121
	055190138,	055190138
	055190145,	055190145
	055190152,	055190152
	055190169,	055190169
	055190176,	055190176
	055190183,	055190183
	055190190,	055190190
	055190206,	055190206
	055190213,	055190213
	055190220,	055190220
	055190237,	055190237
	055190244,	055190244
	055190251,	055190251
	055190268,	055190268
	055190275,	055190275
	055190282,	055190282
	055190299,	055190299
	055190305,	055190305
	055190312,	055190312
	055190329,	055190329
	055190336,	055190336
	055190343,	055190343
	055190350,	055190350
	055190367,	055190367
	055190374,	055190374
	055190381,	055190381
	055190398,	055190398
	055190404,	055190404
	055190411,	055190411
	055190428,	055190428
	055190435,	055190435
	055190442,	055190442
	055190459,	055190459
	055190466,	055190466
	055190473,	055190473
	055190480,	055190480
	055190497,	055190497
	055190503,	055190503
	055190510,	055190510
	055190527,	055190527
	055190534,	055190534
	055190541,	055190541
	055190558,	055190558
	055190565,	055190565
	055190572,	055190572
	055190589,	055190589
	055190596,	055190596
	055190602,	055190602
	055190619,	055190619
	055190626,	055190626
	055190633,	055190633
	055190640,	055190640
	055190657,	055190657
	055190664,	055190664
	055190671,	055190671
	055190688,	055190688
	055190695,	055190695
	055190701,	055190701
	055190718,	055190718
	055190725,	055190725
	055190732,	055190732
	055190749,	055190749
	055190756,	055190756
	055190763,	055190763
	055190770,	055190770
	055190787,	055190787
	055190794,	055190794
	055190800,	055190800
	055190817,	055190817
	055190824,	055190824
	055190831,	055190831
	055190848,	055190848
	055190855,	055190855
	055190862,	055190862
	055190879,	055190879
	055190886,	055190886
	055190893,	055190893
	055190909,	055190909
	055190916,	055190916
	055190923,	055190923
	055190930,	055190930
	055190947,	055190947
	055190954,	055190954
	055190961,	055190961
	055190978,	055190978
	055190985,	055190985
	055190992,	055190992
	055191005,	055191005
	055191012,	055191012
	055191029,	055191029
	055191036,	055191036
	055191043,	055191043
	055191050,	055191050
	055191067,	055191067
	055191074,	055191074
	055191081,	055191081
	055191098,	055191098
	055191104,	055191104
	055191111,	055191111
	055191128,	055191128
	055191135,	055191135
	055191142,	055191142
	055191159,	055191159
